date,quint,variable,response,n,percent,quintile_label,variable_label
2025-04-01,2,sv44,Yes,850634.75390625,0.01542959503023528,2,Opened new account
2025-04-01,2,sv7,Yes,22579465.241210938,0.40956709453885715,2,Has payment card
2025-04-01,2,sv9,Yes,1574369.17578125,0.028557355197207524,2,QRIS transaction usage
2025-04-01,2,wb6,Yes,9048206.453125,0.16412468533711824,2,Borrowed for basic needs
2025-04-01,3,sv1,Yes,10642295.236328125,0.18608652560225517,3,Bank account usage
2025-04-01,3,sv12,Yes,1583410.52734375,0.027686824795991626,3,Applied for credit/loan
2025-04-01,3,sv19,Yes,21210176.1328125,0.37087187456460285,3,Has outstanding loan
2025-04-01,3,sv2,Yes,5839148.64453125,0.1021008024685133,3,Mobile money/e-wallet usage
2025-04-01,3,sv40,Agree,34834865.310546875,0.6091072378197578,3,Would borrow at lower rates
2025-04-01,3,sv41,Agree,44641138.92138672,0.7805754544801216,3,Lenders not trustworthy
2025-04-01,3,sv42,Agree,39919677.3359375,0.6980180396847112,3,No current borrowing needs
2025-04-01,3,sv44,Yes,66551.59375,0.0011636920964150203,3,Opened new account
2025-04-01,3,sv7,Yes,31295408.169433594,0.5472178364000777,3,Has payment card
2025-04-01,3,sv9,Yes,3901801.1875,0.0682251911311514,3,QRIS transaction usage
2025-04-01,3,wb6,Yes,6293875.91796875,0.11005196493220067,3,Borrowed for basic needs
2025-04-01,4,sv1,Yes,25377091.592285156,0.4725342012057848,4,Bank account usage
2025-04-01,4,sv12,Yes,3943613.7255859375,0.07343206982199792,4,Applied for credit/loan
2025-04-01,4,sv19,Yes,21805867.466796875,0.4060362129186852,4,Has outstanding loan
2025-04-01,4,sv2,Yes,7310080.775390625,0.13611737843902874,4,Mobile money/e-wallet usage
2025-04-01,4,sv40,Agree,35999403.50683594,0.6703269883440431,4,Would borrow at lower rates
2025-04-01,4,sv41,Agree,46311239.505859375,0.8623385578749242,4,Lenders not trustworthy
2025-04-01,4,sv42,Agree,38258741.986328125,0.7123970064853221,4,No current borrowing needs
2025-04-01,4,sv44,Yes,1041359.90625,0.019390644892386743,4,Opened new account
2025-04-01,4,sv7,Yes,32914447.118652344,0.6128835497473135,4,Has payment card
2025-04-01,4,sv9,Yes,4037309.703125,0.07517673601991935,4,QRIS transaction usage
2025-04-01,4,wb6,Yes,9047770.6953125,0.168474038195234,4,Borrowed for basic needs
2025-04-01,5,sv1,Yes,32632185.372070313,0.5923758272650437,Richest,Bank account usage
2025-04-01,5,sv12,Yes,4403302.7578125,0.0799336631646543,Richest,Applied for credit/loan
2025-04-01,5,sv19,Yes,27270275.204101563,0.49601803076918993,Richest,Has outstanding loan
2025-04-01,5,sv2,Yes,16835061.543945313,0.3056088152063541,Richest,Mobile money/e-wallet usage
2025-04-01,5,sv40,Agree,32957338.65185547,0.5982783722801726,Richest,Would borrow at lower rates
2025-04-01,5,sv41,Agree,42688513.36669922,0.7749295099909815,Richest,Lenders not trustworthy
2025-04-01,5,sv42,Agree,37715526.841308594,0.6846543116440899,Richest,No current borrowing needs
2025-04-01,5,sv44,Yes,950175.435546875,0.017248644344878983,Richest,Opened new account
2025-04-01,5,sv7,Yes,44773502.138671875,0.8127785518051637,Richest,Has payment card
2025-04-01,5,sv9,Yes,9773702.6005859375,0.17742315132899364,Richest,QRIS transaction usage
2025-04-01,5,wb6,Yes,4251457.57421875,0.0771772000218411,Richest,Borrowed for basic needs
2025-05-01,1,sv1,Yes,6427042.001953125,0.118225718622569,Poorest,Bank account usage
2025-05-01,1,sv12,Yes,7416318.73828125,0.13685514996479564,Poorest,Applied for credit/loan
2025-05-01,1,sv19,Yes,15430765.90234375,0.28384961342198023,Poorest,Has outstanding loan
2025-05-01,1,sv2,Yes,4623468.2734375,0.08504890103249453,Poorest,Mobile money/e-wallet usage
2025-05-01,1,sv44,Yes,63661.5546875,0.00117105708182278,Poorest,Opened new account
2025-05-01,1,sv7,Yes,22419267.700195313,0.4124034095376793,Poorest,Has payment card
2025-05-01,1,sv9,Yes,1647654.0703125,0.030308668660466127,Poorest,QRIS transaction usage
2025-05-01,1,wb6,Yes,11782599.024414063,0.2131665600050461,Poorest,Borrowed for basic needs
2025-05-01,2,sv1,Yes,13396615.169921875,0.24112789985717087,2,Bank account usage
2025-05-01,2,sv12,Yes,5099422.1767578125,0.09181123180361203,2,Applied for credit/loan
2025-05-01,2,sv19,Yes,14851525.883789063,0.2673904686238063,2,Has outstanding loan
2025-05-01,2,sv2,Yes,9992405.03125,0.1798549565801696,2,Mobile money/e-wallet usage
2025-05-01,2,sv7,Yes,22734895.142578125,0.4092091509436729,2,Has payment card
2025-05-01,2,sv9,Yes,2487160.984375,0.04476682334770201,2,QRIS transaction usage
2025-05-01,2,wb6,Yes,7058541.7421875,0.1270478643119651,2,Borrowed for basic needs
2025-05-01,3,sv1,Yes,11764783.7578125,0.20752083453268744,3,Bank account usage
2025-05-01,3,sv12,Yes,1724566.6796875,0.030423586428791564,3,Applied for credit/loan
2025-05-01,3,sv19,Yes,23613194.374023438,0.41651677611378674,3,Has outstanding loan
2025-05-01,3,sv2,Yes,4772996.7919921875,0.08419162628792999,3,Mobile money/e-wallet usage
2025-05-01,3,sv44,Yes,2004858.140625,0.03536400184031183,3,Opened new account
2025-05-01,3,sv7,Yes,27629440.236328125,0.48735995608132837,3,Has payment card
2025-05-01,3,sv9,Yes,2616245.5107421875,0.046148357922097955,3,QRIS transaction usage
2025-05-01,3,wb6,Yes,7852203.2421875,0.13850622359777282,3,Borrowed for basic needs
2025-05-01,4,sv1,Yes,22245616.110839844,0.4139023320335119,4,Bank account usage
2025-05-01,4,sv12,Yes,3933981.294921875,0.07319572647623586,4,Applied for credit/loan
2025-05-01,4,sv19,Yes,20985302.541015625,0.3904529151666293,4,Has outstanding loan
2025-05-01,4,sv2,Yes,7939098.462402344,0.1477150082721598,4,Mobile money/e-wallet usage
2025-05-01,4,sv44,Yes,612047.921875,0.011387774603234545,4,Opened new account
2025-05-01,4,sv7,Yes,30168261.392089844,0.5613112121222852,4,Has payment card
2025-05-01,4,sv9,Yes,6440809.564453125,0.11983781818530409,4,QRIS transaction usage
2025-05-01,4,wb6,Yes,6240789.81640625,0.11611624716848627,4,Borrowed for basic needs
2025-05-01,5,sv1,Yes,26490553.536132813,0.47947314592013823,Richest,Bank account usage
2025-05-01,5,sv12,Yes,2306647.5991210938,0.04174981014916078,Richest,Applied for credit/loan
2025-05-01,5,sv19,Yes,23974440.189453125,0.43474966375268115,Richest,Has outstanding loan
2025-05-01,5,sv2,Yes,11959118.16796875,0.2164573874458849,Richest,Mobile money/e-wallet usage
2025-05-01,5,sv44,Yes,4118915.51953125,0.07455145772001989,Richest,Opened new account
2025-05-01,5,sv7,Yes,39878746.53027344,0.721796470886932,Richest,Has payment card
2025-05-01,5,sv9,Yes,7401378.595703125,0.1339633116607881,Richest,QRIS transaction usage
2025-05-01,5,wb6,Yes,2547268.05078125,0.046104986977491484,Richest,Borrowed for basic needs
2025-06-01,1,sv1,Yes,4525674.5625,0.08245232222729186,Poorest,Bank account usage
2025-06-01,1,sv12,Yes,5853352.052734375,0.10664100188751363,Poorest,Applied for credit/loan
2025-06-01,1,sv19,Yes,18650595.166992188,0.33979130872152985,Poorest,Has outstanding loan
2025-06-01,1,sv2,Yes,6746384.94140625,0.12291098208150879,Poorest,Mobile money/e-wallet usage
2025-06-01,1,sv40,Agree,35575460.27441406,0.6481419009302017,Poorest,Would borrow at lower rates
2025-06-01,1,sv41,Agree,46669108.87988281,0.8502547742405562,Poorest,Lenders not trustworthy
2025-06-01,1,sv42,Agree,40823559.30859375,0.7437559241373605,Poorest,No current borrowing needs
2025-06-01,1,sv44,Yes,1923870.53125,0.035050596496843486,Poorest,Opened new account
2025-06-01,1,sv7,Yes,18784138.19140625,0.34222430126841613,Poorest,Has payment card
2025-06-01,1,sv9,Yes,3603913.16015625,0.06565894322640678,Poorest,QRIS transaction usage
2025-06-01,1,wb6,Yes,10165928.755859375,0.18501114139104977,Poorest,Borrowed for basic needs
2025-06-01,2,sv1,Yes,17308578.16796875,0.31303112950910356,2,Bank account usage
2025-06-01,2,sv12,Yes,5159683.21484375,0.09331450850426766,2,Applied for credit/loan
2025-06-01,2,sv19,Yes,19451185.055664063,0.3517808550868203,2,Has outstanding loan
2025-06-01,2,sv2,Yes,6609168.8828125,0.11952891684262532,2,Mobile money/e-wallet usage
2025-06-01,2,sv40,Agree,37283906.74511719,0.6742912865329695,2,Would borrow at lower rates
2025-06-01,2,sv41,Agree,44362849.42480469,0.80231621158739,2,Lenders not trustworthy
2025-06-01,2,sv42,Agree,42256958.91308594,0.7642305133221358,2,No current borrowing needs
2025-06-01,2,sv44,Yes,3398573.53125,0.06146428094109473,2,Opened new account
2025-06-01,2,sv7,Yes,28690914.852539063,0.518884300939307,2,Has payment card
2025-06-01,2,sv9,Yes,321463.21875,0.00581376433606584,2,QRIS transaction usage
2025-06-01,2,wb6,Yes,8293035.42578125,0.14998217769241326,2,Borrowed for basic needs
2025-06-01,3,sv1,Yes,13094499.66796875,0.2358388992677156,3,Bank account usage
2025-06-01,3,sv12,Yes,1372715.255859375,0.024744118911465714,3,Applied for credit/loan
2025-06-01,3,sv19,Yes,19191014.396484375,0.3456403700684381,3,Has outstanding loan
2025-06-01,3,sv2,Yes,8865167.6787109375,0.15966638208294667,3,Mobile money/e-wallet usage
2025-06-01,3,sv40,Agree,36198184.509277344,0.6519485437874629,3,Would borrow at lower rates
2025-06-01,3,sv41,Agree,40059715.587402344,0.7214967710619109,3,Lenders not trustworthy
2025-06-01,3,sv42,Agree,43751790.51513672,0.7879930029951373,3,No current borrowing needs
2025-06-01,3,sv44,Yes,694488.796875,0.012508112380147719,3,Opened new account
2025-06-01,3,sv7,Yes,28466011.96875,0.5126880063752001,3,Has payment card
2025-06-01,3,sv9,Yes,3591676.67578125,0.06468800604988487,3,QRIS transaction usage
2025-06-01,3,wb6,Yes,4023362.990234375,0.07246290603163841,3,Borrowed for basic needs
2025-06-01,4,sv1,Yes,20436897.5859375,0.36944220410776046,4,Bank account usage
2025-06-01,4,sv12,Yes,2203741.5859375,0.03983751180281378,4,Applied for credit/loan
2025-06-01,4,sv19,Yes,23935558.89453125,0.4326882589376684,4,Has outstanding loan
2025-06-01,4,sv2,Yes,10978263.45703125,0.19845643556153555,4,Mobile money/e-wallet usage
2025-06-01,4,sv40,Agree,34128188.02783203,0.6169426134366942,4,Would borrow at lower rates
2025-06-01,4,sv41,Agree,47375802.239746094,0.8564225918942127,4,Lenders not trustworthy
2025-06-01,4,sv42,Agree,44164510.72363281,0.7983713827634399,4,No current borrowing needs
2025-06-01,4,sv44,Yes,674777.546875,0.012198099205207322,4,Opened new account
2025-06-01,4,sv7,Yes,32963379.881835938,0.5958861254345437,4,Has payment card
2025-06-01,4,sv9,Yes,6198088.08984375,0.11204417478421749,4,QRIS transaction usage
2025-06-01,4,wb6,Yes,3698238.05078125,0.06685384662963448,4,Borrowed for basic needs
2025-06-01,5,sv1,Yes,29943909.740234375,0.5432986507001308,Richest,Bank account usage
2025-06-01,5,sv12,Yes,515385.93359375,0.009351099597227144,Richest,Applied for credit/loan
2025-06-01,5,sv19,Yes,21860242.897460938,0.39741277171759637,Richest,Has outstanding loan
2025-06-01,5,sv2,Yes,12378601.26171875,0.22459583338946087,Richest,Mobile money/e-wallet usage
2025-06-01,5,sv40,Agree,37194306.220703125,0.6748489612324527,Richest,Would borrow at lower rates
2025-06-01,5,sv41,Agree,47857166.310546875,0.8683145958029582,Richest,Lenders not trustworthy
2025-06-01,5,sv42,Agree,46178912.328125,0.8378645599829267,Richest,No current borrowing needs
2025-06-01,5,sv44,Yes,1218970.18359375,0.02211684652189282,Richest,Opened new account
2025-06-01,5,sv7,Yes,38765138.39746094,0.7033499488961361,Richest,Has payment card
2025-06-01,5,sv9,Yes,7621423.541015625,0.13828218032210754,Richest,QRIS transaction usage
2025-06-01,5,wb6,Yes,1952805.244140625,0.0354314604681091,Richest,Borrowed for basic needs
2025-07-01,1,sv1,Yes,10513965.33203125,0.1909653521385928,Poorest,Bank account usage
2025-07-01,1,sv12,Yes,10052907.204101563,0.1825911445988155,Poorest,Applied for credit/loan
2025-07-01,1,sv19,Yes,21511121.86328125,0.39070691521141465,Poorest,Has outstanding loan
2025-07-01,1,sv2,Yes,5462039.8671875,0.09920713391119572,Poorest,Mobile money/e-wallet usage
2025-07-01,1,sv41,Agree,300316.65625,0.6263856513132717,Poorest,Lenders not trustworthy
2025-07-01,1,sv42,Agree,300316.65625,0.6263856513132717,Poorest,No current borrowing needs
2025-07-01,1,sv44,Yes,204803.796875,0.0037198552548393512,Poorest,Opened new account
2025-07-01,1,sv7,Yes,22433515.717773438,0.40746037232021265,Poorest,Has payment card
2025-07-01,1,sv9,Yes,4741259.9609375,0.08611559477589777,Poorest,QRIS transaction usage
2025-07-01,1,wb6,Yes,13416840.413085938,0.23916436131773797,Poorest,Borrowed for basic needs
2025-07-01,2,sv1,Yes,15912993.693359375,0.2833321923508497,2,Bank account usage
2025-07-01,2,sv12,Yes,5313658.203125,0.09461013163869683,2,Applied for credit/loan
2025-07-01,2,sv19,Yes,21246393.5703125,0.3782938261540156,2,Has outstanding loan
2025-07-01,2,sv2,Yes,9970424.21875,0.1775242425782722,2,Mobile money/e-wallet usage
2025-07-01,2,sv44,Yes,1148729.15625,0.020453219333171513,2,Opened new account
2025-07-01,2,sv7,Yes,29846214.55859375,0.5314143628291098,2,Has payment card
2025-07-01,2,sv9,Yes,1733824.4765625,0.03087089076777675,2,QRIS transaction usage
2025-07-01,2,wb6,Yes,5677931.1015625,0.10109604126180978,2,Borrowed for basic needs
2025-07-01,3,sv1,Yes,12934700.263671875,0.2391023421459077,3,Bank account usage
2025-07-01,3,sv12,Yes,2492780.0078125,0.04608542617654627,3,Applied for credit/loan
2025-07-01,3,sv19,Yes,18617724.02734375,0.3441549730275959,3,Has outstanding loan
2025-07-01,3,sv2,Yes,8368610.41796875,0.1546966153566627,3,Mobile money/e-wallet usage
2025-07-01,3,sv44,Yes,334174.265625,0.006177325177007528,3,Opened new account
2025-07-01,3,sv7,Yes,26996744.7890625,0.4990440271360216,3,Has payment card
2025-07-01,3,sv9,Yes,2932960.09375,0.054216766800982585,3,QRIS transaction usage
2025-07-01,3,wb6,Yes,4685683.67578125,0.0866164594923592,3,Borrowed for basic needs
2025-07-01,4,sv1,Yes,24078554.4453125,0.4353877061663869,4,Bank account usage
2025-07-01,4,sv12,Yes,3296652.8828125,0.05960997949168675,4,Applied for credit/loan
2025-07-01,4,sv19,Yes,23532141.971679688,0.42550749205070915,4,Has outstanding loan
2025-07-01,4,sv2,Yes,8997161.517578125,0.16268640727763542,4,Mobile money/e-wallet usage
2025-07-01,4,sv44,Yes,1475151.650390625,0.02667364831928965,4,Opened new account
2025-07-01,4,sv7,Yes,32936180.322265625,0.5955510341354966,4,Has payment card
2025-07-01,4,sv9,Yes,6016010.1328125,0.10878131650087022,4,QRIS transaction usage
2025-07-01,4,wb6,Yes,3378129.47265625,0.06108323676877531,4,Borrowed for basic needs
2025-07-01,5,sv1,Yes,32075430.384765625,0.5832614617194961,Richest,Bank account usage
2025-07-01,5,sv12,Yes,4042538.119140625,0.07350974450358798,Richest,Applied for credit/loan
2025-07-01,5,sv19,Yes,21626978.52294922,0.3940347604879703,Richest,Has outstanding loan
2025-07-01,5,sv2,Yes,11328521.411132813,0.20599848164519693,Richest,Mobile money/e-wallet usage
2025-07-01,5,sv44,Yes,2458271.0732421875,0.04470134187702092,Richest,Opened new account
2025-07-01,5,sv7,Yes,42533486.45703125,0.773431351828008,Richest,Has payment card
2025-07-01,5,sv9,Yes,7149903.037109375,0.1300142459992607,Richest,QRIS transaction usage
2025-07-01,5,wb6,Yes,4388822.34765625,0.079806596731964,Richest,Borrowed for basic needs
2025-08-01,1,sv1,Yes,3644730.216796875,0.06721806691501643,Poorest,Bank account usage
2025-08-01,1,sv12,Yes,6891399.32421875,0.12709487763419036,Poorest,Applied for credit/loan
2025-08-01,1,sv19,Yes,20439371.17578125,0.37695383133239213,Poorest,Has outstanding loan
2025-08-01,1,sv2,Yes,8034090.546875,0.14816900123152285,Poorest,Mobile money/e-wallet usage
2025-08-01,1,sv44,Yes,1131762.86328125,0.02087257694009164,Poorest,Opened new account
2025-08-01,1,sv7,Yes,16970672.711914063,0.3129822362942418,Poorest,Has payment card
2025-08-01,1,sv9,Yes,2139590.10546875,0.03945946677131541,Poorest,QRIS transaction usage
2025-08-01,1,wb6,Yes,13811778.95703125,0.2472842245696797,Poorest,Borrowed for basic needs
2025-08-01,2,sv1,Yes,16368257.779296875,0.29679892829920834,2,Bank account usage
2025-08-01,2,sv12,Yes,6844532.283691406,0.12410910641194745,2,Applied for credit/loan
2025-08-01,2,sv19,Yes,21823301.0625,0.39840156533139054,2,Has outstanding loan
2025-08-01,2,sv2,Yes,10966012.16796875,0.19884221662771334,2,Mobile money/e-wallet usage
2025-08-01,2,sv44,Yes,571593.125,0.010364464514835062,2,Opened new account
2025-08-01,2,sv7,Yes,26309829.993164063,0.4770653939469481,2,Has payment card
2025-08-01,2,sv9,Yes,1736381.171875,0.03148509009818157,2,QRIS transaction usage
2025-08-01,2,wb6,Yes,10676583.748535156,0.19359412939292672,2,Borrowed for basic needs
2025-08-01,3,sv1,Yes,15294037.02734375,0.2727860533806914,3,Bank account usage
2025-08-01,3,sv12,Yes,4435442.6328125,0.07911102141561402,3,Applied for credit/loan
2025-08-01,3,sv19,Yes,18878102.708984375,0.3367118259287736,3,Has outstanding loan
2025-08-01,3,sv2,Yes,14731381.94921875,0.26275047821489883,3,Mobile money/e-wallet usage
2025-08-01,3,sv44,Yes,1861766.76171875,0.033206667823323106,3,Opened new account
2025-08-01,3,sv7,Yes,30698741.541015625,0.5475459836899556,3,Has payment card
2025-08-01,3,sv9,Yes,5363282.171875,0.09566006504476872,3,QRIS transaction usage
2025-08-01,3,wb6,Yes,6739170.08203125,0.11959625496581949,3,Borrowed for basic needs
2025-08-01,4,sv1,Yes,20514964.853515625,0.37969374670670686,4,Bank account usage
2025-08-01,4,sv12,Yes,2291053.53515625,0.04240312897831014,4,Applied for credit/loan
2025-08-01,4,sv19,Yes,21421716.84375,0.4007079644844455,4,Has outstanding loan
2025-08-01,4,sv2,Yes,10026122.55859375,0.1855648335932059,4,Mobile money/e-wallet usage
2025-08-01,4,sv44,Yes,400646.0625,0.00741521156190747,4,Opened new account
2025-08-01,4,sv7,Yes,31026694.205078125,0.5742462565628305,4,Has payment card
2025-08-01,4,sv9,Yes,5121230.140625,0.09478442072534163,4,QRIS transaction usage
2025-08-01,4,wb6,Yes,3390391.22265625,0.06274981972056752,4,Borrowed for basic needs
2025-08-01,5,sv1,Yes,37031725.283203125,0.6728377447864842,Richest,Bank account usage
2025-08-01,5,sv12,Yes,3531194.453125,0.06432257966911781,Richest,Applied for credit/loan
2025-08-01,5,sv19,Yes,22145665.676757813,0.4030962020773711,Richest,Has outstanding loan
2025-08-01,5,sv2,Yes,10136676.62109375,0.18417555717989112,Richest,Mobile money/e-wallet usage
2025-08-01,5,sv44,Yes,2191840.4296875,0.039824041693020854,Richest,Opened new account
2025-08-01,5,sv7,Yes,41895580.771484375,0.7612102289922605,Richest,Has payment card
2025-08-01,5,sv9,Yes,9931160.84765625,0.18044149487357838,Richest,QRIS transaction usage
2025-08-01,5,wb6,Yes,4546888.6806640625,0.08261344299507557,Richest,Borrowed for basic needs
2025-09-01,1,sv1,Yes,5980344.6845703125,0.10792069541695361,Poorest,Bank account usage
2025-09-01,1,sv12,Yes,8380228.2509765625,0.15122875156871876,Poorest,Applied for credit/loan
2025-09-01,1,sv19,Yes,17602179.604492188,0.3176471531268274,Poorest,Has outstanding loan
2025-09-01,1,sv2,Yes,6093057.96875,0.10995470794515869,Poorest,Mobile money/e-wallet usage
2025-09-01,1,sv44,Yes,1821621.330078125,0.03287279431160618,Poorest,Opened new account
2025-09-01,1,sv7,Yes,21831019.713867188,0.3939603741002515,Poorest,Has payment card
2025-09-01,1,sv9,Yes,667698.68359375,0.012049222923276934,Poorest,QRIS transaction usage
2025-09-01,1,wb6,Yes,13803231.821289063,0.24791752748638526,Poorest,Borrowed for basic needs
2025-09-01,2,sv1,Yes,12901594.869140625,0.23367936129288086,2,Bank account usage
2025-09-01,2,sv12,Yes,4434428.611328125,0.08031832157996265,2,Applied for credit/loan
2025-09-01,2,sv19,Yes,18356890.4140625,0.33478316242350825,2,Has outstanding loan
2025-09-01,2,sv2,Yes,8020178.015625,0.1452649920537531,2,Mobile money/e-wallet usage
2025-09-01,2,sv44,Yes,1615504.75,0.029260732643882896,2,Opened new account
2025-09-01,2,sv7,Yes,28985033.177734375,0.5249896705582333,2,Has payment card
2025-09-01,2,sv9,Yes,4463774.7578125,0.08084985189357363,2,QRIS transaction usage
2025-09-01,2,wb6,Yes,9119051.55859375,0.1651682730253782,2,Borrowed for basic needs
2025-09-01,3,sv1,Yes,17435961.467773438,0.3164496512066787,3,Bank account usage
2025-09-01,3,sv12,Yes,3433046.744140625,0.06231500696579388,3,Applied for credit/loan
2025-09-01,3,sv19,Yes,21901035.610351563,0.39748740514083225,3,Has outstanding loan
2025-09-01,3,sv2,Yes,10017376.772460938,0.18180789120864893,3,Mobile money/e-wallet usage
2025-09-01,3,sv44,Yes,237612.7890625,0.004312494287169142,3,Opened new account
2025-09-01,3,sv7,Yes,28010281.900390625,0.5083656530190339,3,Has payment card
2025-09-01,3,sv9,Yes,4383522.09375,0.07955764528315956,3,QRIS transaction usage
2025-09-01,3,wb6,Yes,3705454.9814453125,0.06725123467425041,3,Borrowed for basic needs
2025-09-01,4,sv1,Yes,26256441.55859375,0.4691074712716005,4,Bank account usage
2025-09-01,4,sv12,Yes,4237297.431640625,0.07570515139101133,4,Applied for credit/loan
2025-09-01,4,sv19,Yes,21910522.810546875,0.39146165054229304,4,Has outstanding loan
2025-09-01,4,sv2,Yes,9343258.90625,0.16693018165335666,4,Mobile money/e-wallet usage
2025-09-01,4,sv44,Yes,1555960.50390625,0.027799376231431687,4,Opened new account
2025-09-01,4,sv7,Yes,38160014.263671875,0.6817811832944386,4,Has payment card
2025-09-01,4,sv9,Yes,5263024.91015625,0.09403118474120727,4,QRIS transaction usage
2025-09-01,4,wb6,Yes,5048555.962890625,0.09019940177497626,4,Borrowed for basic needs
2025-09-01,5,sv1,Yes,27978859.798828125,0.5118517015655779,Richest,Bank account usage
2025-09-01,5,sv12,Yes,5351639.25,0.09790412032417292,Richest,Applied for credit/loan
2025-09-01,5,sv19,Yes,16897723.709960938,0.3122886229497183,Richest,Has outstanding loan
2025-09-01,5,sv2,Yes,13927249.240234375,0.25478830349049636,Richest,Mobile money/e-wallet usage
2025-09-01,5,sv44,Yes,1257052.203125,0.02299680236266237,Richest,Opened new account
2025-09-01,5,sv7,Yes,38474372.48535156,0.7038590265969268,Richest,Has payment card
2025-09-01,5,sv9,Yes,9860611.8046875,0.18039230215229565,Richest,QRIS transaction usage
2025-09-01,5,wb6,Yes,3364329.962890625,0.06154782677047299,Richest,Borrowed for basic needs
2025-10-01,1,sv1,Yes,7808293.6767578125,0.13922680558951192,Poorest,Bank account usage
2025-10-01,1,sv12,Yes,7321520.7421875,0.13054733686904268,Poorest,Applied for credit/loan
2025-10-01,1,sv19,Yes,18595368.68359375,0.33156716278261295,Poorest,Has outstanding loan
2025-10-01,1,sv2,Yes,7243429.2001953125,0.12915491537656035,Poorest,Mobile money/e-wallet usage
2025-10-01,1,sv40,Agree,36581527.53027344,0.6522717295822236,Poorest,Would borrow at lower rates
2025-10-01,1,sv41,Agree,48578505.208984375,0.8661854152197686,Poorest,Lenders not trustworthy
2025-10-01,1,sv42,Agree,44553048.66503906,0.7944089837926126,Poorest,No current borrowing needs
2025-10-01,1,sv44,Yes,569643.5,0.010157103217813442,Poorest,Opened new account
2025-10-01,1,sv7,Yes,22115057.922851563,0.39432544387906865,Poorest,Has payment card
2025-10-01,1,sv9,Yes,3684464.40625,0.0656963263455845,Poorest,QRIS transaction usage
2025-10-01,1,wb6,Yes,12900037.8203125,0.22990761137039964,Poorest,Borrowed for basic needs
2025-10-01,2,sv1,Yes,14050866.4296875,0.2557632620689401,2,Bank account usage
2025-10-01,2,sv12,Yes,2792632.853515625,0.050833369739173746,2,Applied for credit/loan
2025-10-01,2,sv19,Yes,18789075.333984375,0.3420642269319869,2,Has outstanding loan
2025-10-01,2,sv2,Yes,13225020.09375,0.24073065508316902,2,Mobile money/e-wallet usage
2025-10-01,2,sv40,Agree,37308144.91113281,0.681133531969734,2,Would borrow at lower rates
2025-10-01,2,sv41,Agree,44902241.51660156,0.819778695253068,2,Lenders not trustworthy
2025-10-01,2,sv42,Agree,43191020.76464844,0.7885369962210176,2,No current borrowing needs
2025-10-01,2,sv44,Yes,951379.41015625,0.01731764390647605,2,Opened new account
2025-10-01,2,sv7,Yes,31203567.1484375,0.5679881850708822,2,Has payment card
2025-10-01,2,sv9,Yes,3086484.9453125,0.056182261918872725,2,QRIS transaction usage
2025-10-01,2,wb6,Yes,8960538.41796875,0.16310570932704524,2,Borrowed for basic needs
2025-10-01,3,sv1,Yes,18966664.479492188,0.3432354606057217,3,Bank account usage
2025-10-01,3,sv12,Yes,3558421.96484375,0.06439596184417572,3,Applied for credit/loan
2025-10-01,3,sv19,Yes,23732571.754882813,0.4294830124955972,3,Has outstanding loan
2025-10-01,3,sv2,Yes,7829188.5380859375,0.14168306382730467,3,Mobile money/e-wallet usage
2025-10-01,3,sv40,Agree,34928175.02441406,0.6320873264555691,3,Would borrow at lower rates
2025-10-01,3,sv41,Agree,44319617.798828125,0.8020421537745049,3,Lenders not trustworthy
2025-10-01,3,sv42,Agree,39626426.41796875,0.7171105250707952,3,No current borrowing needs
2025-10-01,3,sv44,Yes,1112276.28125,0.02012861365942635,3,Opened new account
2025-10-01,3,sv7,Yes,30241139.958984375,0.5472671072073505,3,Has payment card
2025-10-01,3,sv9,Yes,2665176.2109375,0.04823109436799808,3,QRIS transaction usage
2025-10-01,3,wb6,Yes,5955330.5,0.1077722764293625,3,Borrowed for basic needs
2025-10-01,4,sv1,Yes,19612859.01953125,0.3493873448216441,4,Bank account usage
2025-10-01,4,sv12,Yes,1253407.26171875,0.022328444553442166,4,Applied for credit/loan
2025-10-01,4,sv19,Yes,22011555.095703125,0.392118190551642,4,Has outstanding loan
2025-10-01,4,sv2,Yes,13185717.2734375,0.23489297216420427,4,Mobile money/e-wallet usage
2025-10-01,4,sv40,Agree,31871130.434570313,0.5677586132602992,4,Would borrow at lower rates
2025-10-01,4,sv41,Agree,41115891.63183594,0.7324466154024772,4,Lenders not trustworthy
2025-10-01,4,sv42,Agree,44685840.47753906,0.796042389333611,4,No current borrowing needs
2025-10-01,4,sv44,Yes,2332628,0.041553895970241894,4,Opened new account
2025-10-01,4,sv7,Yes,33525813.53515625,0.5972354648737863,4,Has payment card
2025-10-01,4,sv9,Yes,5320454.4765625,0.09477962702732108,4,QRIS transaction usage
2025-10-01,4,wb6,Yes,2305040.69921875,0.041062450344636854,4,Borrowed for basic needs
2025-10-01,5,sv1,Yes,31104075.122070313,0.5750927918543045,Richest,Bank account usage
2025-10-01,5,sv12,Yes,1816979.099609375,0.03359468426675162,Richest,Applied for credit/loan
2025-10-01,5,sv19,Yes,18828366.068359375,0.348123439318228,Richest,Has outstanding loan
2025-10-01,5,sv2,Yes,9730544.0400390625,0.1799110153986426,Richest,Mobile money/e-wallet usage
2025-10-01,5,sv40,Agree,30999431.65283203,0.5731580066328381,Richest,Would borrow at lower rates
2025-10-01,5,sv41,Agree,42512137.622558594,0.7860199609569465,Richest,Lenders not trustworthy
